Pesos da camada de entrada para oculta
-0.35785218149769005,-0.4718682156351749,0.018553302369657746,0.16398503547925233,-0.2886757212955689,0.16051783852684398,0.1165267662688441,-0.8203344939465913,-0.046769724976672825,0.32901295049923,0.24973397288967805,0.20291245001029537,-0.020289446013496793,0.356752325075052,0.022259426322951366,-0.16316769862646047,0.16273722259176923,-0.6534788048959577,-0.2133717960094888,1.2217326734288954,-0.5669600210569792,0.35416605148547675,0.5633504900870103,-0.36845881500388045,0.8390704884767082,-0.28375906193524963,0.13230542756246894,0.24909383166599192,0.26508835389649077,-0.799120999123819,-0.3395847885232393,-0.5220291882845005,-0.4199219529970866,-0.2377739062439585,-0.2268847003966181,0.32173759596095974,-0.18598287983177053,0.8097883893929352,0.811160585943475,-0.420909173160779,-0.22946637904070719,-0.25822984812382566,0.5040227283385477,-0.5279210031935059,0.5619769136736201,-0.6081036141010964,-0.09576288739491079,-1.050308120956155,0.6383874114364043,-0.13167501093118783
-0.32567338217897795,-0.405903404750432,0.005732883415598465,0.13136323248823298,-0.25940696916139183,0.15165379852473942,0.09570837231471194,-0.7283583217759306,-0.053069927147127244,0.2966856033090316,0.218685037954821,0.17306982546984034,-0.019313709724945758,0.31334445748198175,0.02417071092576771,-0.13617288629606125,0.1265226584624281,-0.5886612861258128,-0.17938927011958058,1.092471284404878,-0.5080836049798848,0.3383488294072362,0.5308932434988545,-0.323559034051434,0.7673374215851233,-0.24118878819225648,0.13811445320772894,0.2323834808316088,0.26779667739601704,-0.7149313984703113,-0.3251938082963708,-0.4315279448991753,-0.3899174086746932,-0.21526328046303508,-0.18737978661151436,0.32021668732758657,-0.17123539317891495,0.7296313052134848,0.7499832379189765,-0.4198255922039045,-0.22203250095535473,-0.23807907104936288,0.44067743958333117,-0.48019336270565904,0.5259830355433862,-0.5609968685251979,-0.07944765154310635,-0.9371863100284338,0.5782921417310287,-0.1488327823019472
-0.2779209305207903,-0.33524265899055955,0.0026036372935965557,0.11267263583247218,-0.20891501156429615,0.14418402565255464,0.06022063527763662,-0.5984286540716721,-0.034637473396798894,0.24574927206456898,0.1828292021084571,0.1450555972624617,-0.038019155958965725,0.26611047232040613,0.02178508193241531,-0.11570017466296217,0.11312698917002276,-0.46913867523406555,-0.13869759482991476,0.9102046858181543,-0.4378573269934266,0.2687627880796023,0.4268853838856151,-0.25055675853066506,0.6202126724858209,-0.2086860123425315,0.08635271203403817,0.1890727950950816,0.1940150554246092,-0.5726407939906817,-0.262130365444148,-0.3653523266076544,-0.3209752987957109,-0.17962077277583502,-0.14660603120915286,0.24215349343045192,-0.13619385691737076,0.6052981658282394,0.593979529504919,-0.3543559832990294,-0.16842458417291248,-0.17287365786047706,0.35892823695050907,-0.37932572545112814,0.4174835782688596,-0.4389069791404538,-0.05980353441013643,-0.7442525501241217,0.4856382080131015,-0.13301489037124647
-0.2503094672434833,-0.3064515325722988,-0.026704853558387316,0.12218928647289026,-0.18397341057008035,0.13163618470112154,0.052935671779856586,-0.5146362450838656,-0.01563372582939241,0.20720720175403856,0.14860420955846224,0.11776340976170645,-0.026646993058369737,0.24562266212276807,-0.0025436320312300894,-0.08173328278596542,0.09456778789056881,-0.40848756721796814,-0.13632650660186693,0.8065673256375411,-0.35509855847381266,0.24529094900736775,0.38231472511342024,-0.24301068292368286,0.5744846000554782,-0.16004376004815415,0.09260520236120648,0.16607963126271832,0.19193007817312835,-0.5174566258790314,-0.21201317581576598,-0.3134332344251606,-0.2902985695338341,-0.16583006763706706,-0.14119639946673818,0.21188112798913855,-0.14842812737487626,0.5168574212420881,0.541724290521422,-0.3035075009097238,-0.1446597004172097,-0.17084005367058389,0.3491181690268038,-0.30277076857409657,0.37381016736351885,-0.39297941485645566,-0.06844201986799474,-0.6914676311939494,0.40773235878815645,-0.11693336384658301
-0.2362556490578816,-0.2774669700165005,-0.04262656983912752,0.12611362753498703,-0.14668479530156728,0.11852603943016066,0.08192101544107516,-0.5086702056348764,0.006462869225139273,0.18319418864752957,0.14350703542056753,0.11721531843191384,-0.016589027865464727,0.22659073721356796,-0.0034803198067655606,-0.09870329748477889,0.098664522096644,-0.39328070437979146,-0.11876022672608769,0.7724918351596685,-0.33058637990595363,0.22657124843892912,0.3592232403784884,-0.26576138546927747,0.5611836544066974,-0.16583060175234657,0.0790029131279109,0.16435687159847162,0.1671670466820537,-0.47183150071249397,-0.19893226759123148,-0.29175428565066897,-0.289249625299238,-0.1332508590708179,-0.12466757975745024,0.20933247925644585,-0.12394016038126004,0.47014004940654,0.5062015620150556,-0.24736928545856487,-0.12092315392499885,-0.1652809155439893,0.3290788966738092,-0.28714979766779114,0.34976915966448047,-0.37978497336297506,-0.07398076998988007,-0.6543500697776156,0.39550098395900113,-0.0816843485980134
-0.22700117197682457,-0.2677354133936524,-0.04804759540663861,0.11298165115902108,-0.1647824191698274,0.10989900598288994,0.08042550248596238,-0.47084773261701435,-0.013869274911813634,0.1771485414380472,0.11788510377766859,0.13113072930037512,-0.015577799812632728,0.2277996411180729,0.0011485891913031831,-0.09875180947124705,0.09927502451028827,-0.37118617054818465,-0.09752606160074134,0.706915271833076,-0.3124245607762937,0.1923093488796065,0.31477699025436773,-0.2373948183299872,0.4999459687100061,-0.1846907645141553,0.0889154461991358,0.16532564362330823,0.15572168310490914,-0.4657027849139822,-0.19720177166345584,-0.2923610451188393,-0.26648831986548643,-0.1210107709346534,-0.15054091442537976,0.20227209725695008,-0.10471327567597766,0.4692823737377421,0.4692879436820952,-0.22379328697252335,-0.1283711485010381,-0.15810753792949794,0.3006447172513439,-0.2901351489293949,0.33312695638518613,-0.39432433457080646,-0.07467376118765325,-0.6184805398026612,0.38101214355088275,-0.06026348189085535
-0.25248910293844334,-0.26010563431059247,-0.0408320959970205,0.10862725670402684,-0.15896726136185965,0.10713891347486186,0.10102367192004745,-0.4893673144194542,-0.01257919914510282,0.19774879114078403,0.11608070673635229,0.14569868002755776,-0.016909005137817637,0.21422539658339712,0.0003044815197455323,-0.10370172146037061,0.1095533877199859,-0.3696416693713375,-0.10464037802201931,0.7075337669248333,-0.30604472713901215,0.1883374300942452,0.34018788732176275,-0.2563398711546929,0.5263449271915793,-0.15440517397439088,0.08337295792078464,0.1414348926473765,0.1617978165046971,-0.4735295082977423,-0.1937770542154912,-0.30069906791550477,-0.26176985075784764,-0.11003945564270137,-0.14469105581043679,0.20275783263665814,-0.1321624519499222,0.48917995459419683,0.5051796998981208,-0.22373918506085305,-0.12816239814476843,-0.15235240866867317,0.3325922914489709,-0.29621037365135744,0.36032156147882777,-0.36924962702970987,-0.056264438866478875,-0.6458925582430464,0.3903025583353615,-0.07638216750726261
-0.27372777675532733,-0.2855219585570373,-0.03369542664264662,0.10941732933269135,-0.15388284375813727,0.10872745725982992,0.08604382880849976,-0.5190641971103326,-0.006911873259540518,0.18593009290271542,0.14869714434192696,0.1309105663542938,-0.016129024713007853,0.2352052956726873,-0.0020838694079014586,-0.08735498729922865,0.08365137172034467,-0.39261274052570994,-0.10340888181575734,0.7746123569399898,-0.33077564679699345,0.24003560676525515,0.36214301673933746,-0.28235450598991313,0.573097481771906,-0.1804729800444698,0.08897561460882157,0.15994188478335605,0.1698386489411446,-0.49428504091975023,-0.23089247127934537,-0.30943942016048614,-0.26776754059865615,-0.13357327466720822,-0.13936514244437354,0.2054187450169424,-0.12460176258084896,0.517191645959805,0.5256973132436525,-0.272441059850457,-0.14695648804726155,-0.1815893156071042,0.31283445466594056,-0.3036009481506409,0.36871283046799735,-0.40414858102884255,-0.07267530229965322,-0.7000893981727424,0.4229114290468269,-0.0905409552337436
-0.2671466365644213,-0.3171473714306519,0.011096302530987662,0.13136304508653096,-0.18060744052326233,0.09875588287792011,0.07503052536503771,-0.5801247819905476,-0.036643820320309224,0.23900204445835535,0.15410021646839475,0.1431324800162446,-0.023902284059772613,0.2665564205341485,-0.014388983683664917,-0.11108495920962559,0.10942585399281506,-0.4584793775487529,-0.14721733429095335,0.8485799506505929,-0.4082450375142748,0.2553785720960056,0.4140355067146272,-0.2684067132408421,0.6039200607942394,-0.19848487718794325,0.0837797822195816,0.16213372481145127,0.18598699615496617,-0.5336183099488964,-0.25328527484697505,-0.33817794878334906,-0.3140348839445192,-0.1713150860862906,-0.15006196734002838,0.23294871314866114,-0.13174448664200716,0.5422867995373186,0.5856508982864611,-0.32670455383495284,-0.1731747970523364,-0.17641769200594906,0.3312484049674629,-0.3471940890359764,0.42275151919348175,-0.45117378440402933,-0.0767312240570874,-0.7557501594563417,0.45922095964253407,-0.13825083527564072
-0.3116979510073708,-0.38808016596257444,0.0080002633413565,0.13063656059342177,-0.21343015190130424,0.13436915896079593,0.09193362279708778,-0.6948319668693121,-0.042992429427117715,0.271844859926143,0.19297159501568065,0.18389451230932033,-0.04044588594782829,0.2890592800812022,0.007286928301985237,-0.13325403690127618,0.12838156790891445,-0.5466341001534942,-0.17782046151977016,1.0310498263187284,-0.4730417109622251,0.2991486759620433,0.4831177190100579,-0.28249907469931423,0.7070846788770581,-0.24478675658758522,0.11401435210332511,0.2139737437913098,0.23391628914816123,-0.6626251226364639,-0.2883022317997613,-0.41300205890941355,-0.34454674808321295,-0.20352366960150892,-0.1803430319647848,0.2708449248805657,-0.1800976746741578,0.6617690099759679,0.7013409595900446,-0.4019311550526955,-0.22012711292748371,-0.22298220478379363,0.4208140237178697,-0.41596833371660535,0.48630573412965805,-0.5048286517693442,-0.060482554466546844,-0.889453255884564,0.5182014623315034,-0.15800242008707663
